MOFname,Mof_volume
mof_unit_12056,8.254598066218517e-28
mof_unit_12057,5.513825228233996e-28
mof_unit_12058,1.656961032909549e-27
mof_unit_12059,2.5458060066161023e-27
mof_unit_12060,6.676866810749097e-28
mof_unit_12061,5.1449673221350565e-28
mof_unit_12062,2.3955315126126298e-27
mof_unit_12063,1.5069298077645816e-27
mof_unit_12064,9.462899917982795e-28
mof_unit_12065,9.067090905185892e-28
mof_unit_12066,4.305053241173063e-28
mof_unit_12067,5.017445472153069e-28
mof_unit_12068,2.185531560209331e-27
mof_unit_12069,1.3619386111338786e-27
mof_unit_12070,1.6934876081656907e-27
mof_unit_12071,1.2797252833869259e-27
mof_unit_12072,6.724318391124911e-28
mof_unit_12073,4.7200882956437235e-28
mof_unit_12074,6.249826101291613e-28
mof_unit_12075,2.1766011053231254e-27
mof_unit_12076,6.79830039834722e-28
mof_unit_12077,9.311045312556933e-28
mof_unit_12078,1.5996586328835963e-27
mof_unit_12079,1.6390275197909292e-27
mof_unit_12080,4.052421159244743e-28
mof_unit_12081,5.493862056776741e-28
mof_unit_12082,7.803279599764347e-28
mof_unit_12083,6.163401577765276e-28
mof_unit_12084,3.831670575883662e-28
mof_unit_12085,9.419230694470996e-28
mof_unit_12086,1.650789697012144e-27
mof_unit_12087,7.936748940357573e-28
mof_unit_12088,2.6691920724851857e-27
mof_unit_12089,1.1007114793830617e-27
mof_unit_12090,1.1833912673508408e-27
mof_unit_12091,4.877320690701176e-28
mof_unit_12092,8.265716583744632e-28
mof_unit_12093,4.89685179651738e-28
mof_unit_12094,8.241892768241488e-28
mof_unit_12095,2.675910624847812e-27
mof_unit_12096,1.3351998667666827e-27
mof_unit_12097,6.350770644512793e-28
mof_unit_12098,5.962690393917681e-28
mof_unit_12099,5.892244213430637e-28
mof_unit_12100,5.029633048794644e-28
mof_unit_12101,1.0245242178743889e-27
mof_unit_12102,5.8769137722467705e-28
mof_unit_12103,1.660309337916126e-27
mof_unit_12104,7.519371715397926e-28
mof_unit_12105,3.5130492673445362e-28
mof_unit_12106,1.109264457415534e-27
mof_unit_12107,8.081667134399943e-28
mof_unit_12108,1.2568240032178785e-27
mof_unit_12109,4.4986103777021074e-27
mof_unit_12110,2.1251379128007e-27
mof_unit_12111,9.528713584369112e-28
mof_unit_12112,4.4779109167949144e-27
mof_unit_12113,3.354972065207383e-28
mof_unit_12114,5.083624577488309e-28
mof_unit_12115,6.176037033640429e-28
mof_unit_12116,1.3117229339157409e-27
mof_unit_12117,4.659500677061125e-28
mof_unit_12118,7.207618489871162e-28
mof_unit_12119,2.5404898982781878e-27
mof_unit_12120,1.190027683815416e-27
mof_unit_12121,8.545604484066577e-28
mof_unit_12122,7.052309320097881e-28
mof_unit_12123,8.60810706456731e-28
mof_unit_12124,7.054612593188711e-28
mof_unit_12125,6.502372823529612e-28
mof_unit_12126,1.4438591544709965e-27
mof_unit_12127,4.011050195153657e-28
mof_unit_12128,8.99792691106257e-28
mof_unit_12129,1.8460186625082034e-28
mof_unit_12130,3.953851998784986e-28
mof_unit_12131,5.369342478340095e-28
mof_unit_12132,5.491515583259874e-28
mof_unit_12133,7.543557405669067e-28
mof_unit_12134,1.1530364457540688e-27
mof_unit_12135,9.312457641200042e-28
mof_unit_12136,4.631814714349551e-28
mof_unit_12137,6.870622587521145e-28
mof_unit_12138,3.3666823196822654e-28
mof_unit_12139,9.24894879412405e-28
mof_unit_12140,2.7640778280167958e-27
mof_unit_12141,7.59270214405273e-28
mof_unit_12142,1.1642483868810669e-27
mof_unit_12143,1.2513379603187387e-27
mof_unit_12144,1.0916216166561092e-27
mof_unit_12145,2.4463160518923157e-28
mof_unit_12146,2.1322009708697727e-27
mof_unit_12147,4.9895010300752585e-28
mof_unit_12148,7.4944169437418505e-28
mof_unit_12149,4.663823518012177e-28
mof_unit_12150,4.87937901211979e-28
mof_unit_12151,1.882386205793134e-27
mof_unit_12152,4.978376951167075e-28
mof_unit_12153,4.6846996062007385e-28
mof_unit_12154,2.3148785298501812e-27
mof_unit_12155,7.1443544763171775e-28
mof_unit_12156,7.928994391235552e-28
mof_unit_12157,1.0645499540606e-27
mof_unit_12158,5.809209202065918e-28
mof_unit_12159,6.71142196666608e-28
mof_unit_12160,4.192815982025304e-28
mof_unit_12161,9.584186362656919e-28
mof_unit_12162,3.903094514844681e-28
mof_unit_12163,3.7405541925739003e-28
mof_unit_12164,5.026360860020951e-28
mof_unit_12165,6.15643527677029e-28
mof_unit_12166,7.802459572551152e-28
mof_unit_12167,6.046355057236707e-28
mof_unit_12168,8.50011689349775e-28
mof_unit_12169,1.2210405500040596e-27
mof_unit_12170,6.961362866089792e-28
mof_unit_12171,7.038986859761215e-28
mof_unit_12172,4.9758507502489145e-28
mof_unit_12173,8.009475853240626e-28
mof_unit_12174,9.795234466263176e-28
mof_unit_12175,7.461942243418496e-28
mof_unit_12176,1.0406356372840699e-27
mof_unit_12177,6.7040867673046715e-28
mof_unit_12178,2.97948423814283e-28
mof_unit_12179,2.9864375343381634e-28
mof_unit_12180,9.081200479587874e-28
mof_unit_12181,3.750123406630447e-28
mof_unit_12182,2.703460127135019e-28
mof_unit_12183,1.7602603947442512e-27
mof_unit_12184,1.5463353186716783e-27
mof_unit_12185,7.946207609263743e-28
mof_unit_12186,6.48426258388798e-28
mof_unit_12187,9.418059931913778e-28
mof_unit_12188,8.857133805175943e-28
mof_unit_12189,3.372182503088442e-27
mof_unit_12190,6.860884113996795e-28
mof_unit_12191,5.147019950101047e-28
mof_unit_12192,6.787081804759567e-28
mof_unit_12193,1.0176726763946226e-27
mof_unit_12194,7.657448323642304e-28
mof_unit_12195,3.301866097906132e-28
mof_unit_12196,8.153891577081047e-28
mof_unit_12197,1.1926823558924295e-27
mof_unit_12198,8.454103593972385e-28
mof_unit_12199,2.2721414046624487e-27
mof_unit_12200,3.2491543458157996e-28
mof_unit_12201,2.4424651467969688e-27
mof_unit_12202,4.940594105877458e-28
mof_unit_12203,6.97925579104311e-28
mof_unit_12204,5.788386242854062e-28
mof_unit_12205,6.284944966288804e-28
mof_unit_12206,6.75240702459849e-28
mof_unit_12207,8.230422003614788e-28
mof_unit_12208,7.043547648529891e-28
mof_unit_12209,5.3819313609697045e-28
mof_unit_12210,1.109343414835897e-27
mof_unit_12211,7.411666220530499e-28
mof_unit_12212,5.656082028182146e-28
mof_unit_12213,6.272240414737453e-28
mof_unit_12214,8.855267880658458e-28
mof_unit_12215,6.163060871782606e-28
mof_unit_12216,6.574697556223349e-28
mof_unit_12217,5.514677980355196e-28
mof_unit_12218,2.6828486489261666e-28
mof_unit_12219,5.320508331127496e-28
mof_unit_12220,8.380953592328702e-28
mof_unit_12221,1.903909340162755e-27
mof_unit_12222,1.1330151178307025e-27
mof_unit_12223,9.885201323617921e-28
mof_unit_12224,1.0572774306875497e-27
mof_unit_12225,1.0423560432427477e-27
mof_unit_12226,7.996618323865133e-28
mof_unit_12227,1.3063989413592177e-27
mof_unit_12228,4.860637469672835e-28
mof_unit_12229,4.350063335606848e-28
mof_unit_12230,1.3224692693607452e-27
mof_unit_12231,9.249654223899208e-28
mof_unit_12232,7.022600013965538e-28
mof_unit_12233,7.705985928952075e-28
mof_unit_12234,8.623681283222223e-28
mof_unit_12235,5.877233991460804e-28
mof_unit_12236,1.0569511050127333e-27
mof_unit_12237,6.218500164515932e-28
mof_unit_12238,2.1932105472236077e-28
mof_unit_12239,7.249738952936136e-28
mof_unit_12240,9.878173429538825e-28
mof_unit_12241,3.5439847997231823e-28
mof_unit_12242,8.472913138158627e-28
mof_unit_12243,7.553756140792701e-28
mof_unit_12244,1.4941567972560651e-27
mof_unit_12245,1.3848148174540974e-27
mof_unit_12246,9.214713152034652e-28
mof_unit_12247,5.728660122673722e-28
mof_unit_12248,1.7860994659124405e-27
mof_unit_12249,1.7279857569014767e-27
mof_unit_12250,4.254360022564688e-28
mof_unit_12251,6.723648735106219e-28
mof_unit_12252,7.10588464861535e-28
mof_unit_12253,9.212645295288527e-28
mof_unit_12254,6.780777876557405e-28
mof_unit_12255,7.775538105490088e-28
mof_unit_12256,8.522996937424583e-28
mof_unit_12257,9.362465911001566e-28
mof_unit_12258,8.868010707345916e-28
mof_unit_12259,8.36171916293999e-28
mof_unit_12260,1.074737783722689e-27
mof_unit_12261,5.607786668697323e-28
mof_unit_12262,1.5570523707153648e-27
mof_unit_12263,8.113701957411531e-28
mof_unit_12264,9.613321138683132e-28
mof_unit_12265,7.315310084536271e-28
mof_unit_12266,1.1323434448898705e-27
mof_unit_12267,1.1981234208474326e-27
mof_unit_12268,1.7406776523016266e-27
mof_unit_12269,1.5759212023024476e-27
mof_unit_12270,1.6270130220717076e-27
mof_unit_12271,7.738814871247568e-28
mof_unit_12272,3.9596579452990737e-28
mof_unit_12273,6.853637402655088e-28
mof_unit_12274,1.5485521631905091e-27
mof_unit_12275,2.38931608333498e-27
mof_unit_12276,1.0312893278375177e-27
mof_unit_12277,6.689573293067838e-28
mof_unit_12278,1.3448718940421614e-27
mof_unit_12279,8.761190032881637e-28
mof_unit_12280,4.784789804703526e-28
mof_unit_12281,7.463074693431256e-28
mof_unit_12282,1.199750240731994e-27
mof_unit_12283,1.4142134682613229e-27
mof_unit_12284,9.162620251621017e-28
mof_unit_12285,7.875588816104416e-28
mof_unit_12286,1.8362966000542897e-27
mof_unit_12287,3.7521997840735894e-28
mof_unit_12288,1.7637368429267012e-27
mof_unit_12289,3.840168005790356e-28
mof_unit_12290,4.773700929328188e-28
mof_unit_12291,4.493687722542805e-28
mof_unit_12292,9.88195544026173e-28
mof_unit_12293,5.295257807422539e-28
mof_unit_12294,6.53372335438088e-28
mof_unit_12295,4.969736347017491e-28
mof_unit_12296,6.701648846044e-28
mof_unit_12297,4.744764619413925e-28
mof_unit_12298,9.042494971678684e-28
mof_unit_12299,3.4993934932722514e-27
mof_unit_12300,5.867001464833057e-28
mof_unit_12301,1.9214957707744425e-27
mof_unit_12302,7.644106736482421e-28
mof_unit_12303,6.199120610863478e-28
mof_unit_12304,8.1400125070435e-28
mof_unit_12305,3.49478937326341e-28
mof_unit_12306,6.023455132384425e-28
mof_unit_12307,4.241010091018647e-28
mof_unit_12308,1.0462148745682491e-27
mof_unit_12309,6.731568965377312e-28
mof_unit_12310,4.19811472876546e-28
mof_unit_12311,1.2111948038014124e-27
mof_unit_12312,3.929113519184327e-28
mof_unit_12313,8.23597066331087e-28
mof_unit_12314,9.39318737355638e-28
mof_unit_12315,5.383657488047117e-28
mof_unit_12316,5.779697346552702e-28
mof_unit_12317,2.2210897704574476e-27
mof_unit_12318,8.585733046762475e-28
mof_unit_12319,3.896575838779662e-28
mof_unit_12320,9.24274716343756e-28
mof_unit_12321,7.904989113851565e-28
mof_unit_12322,7.208732028574976e-28
mof_unit_12323,1.3976028800851317e-27
mof_unit_12324,1.2740335909288572e-27
mof_unit_12325,7.949625186759713e-28
mof_unit_12326,2.4745747055493425e-28
mof_unit_12327,3.153174000013624e-28
mof_unit_12328,8.351936169053381e-28
mof_unit_12329,3.53949681336802e-28
mof_unit_12330,9.918772631671807e-28
mof_unit_12331,6.0082131367777705e-28
mof_unit_12332,5.461975762749217e-28
mof_unit_12333,2.753609859653431e-27
mof_unit_12334,3.244462569413495e-28
mof_unit_12335,1.62120106364407e-27
mof_unit_12336,7.81377526451526e-28
mof_unit_12337,9.335075847388378e-28
mof_unit_12338,1.111698523547477e-27
mof_unit_12339,2.4061600198988186e-27
mof_unit_12340,8.145756536432997e-28
mof_unit_12341,3.6631549886646225e-28
mof_unit_12342,4.38824957506137e-28
mof_unit_12343,6.18328035911244e-28
mof_unit_12344,8.10045425098741e-28
mof_unit_12345,5.8629920012436125e-28
mof_unit_12346,3.423393348284182e-28
mof_unit_12347,4.759206561540548e-28
mof_unit_12348,9.711098398877592e-28
mof_unit_12349,1.1195830274490708e-27
mof_unit_12350,6.096317591244466e-28
mof_unit_12351,3.9743289084597234e-28
mof_unit_12352,8.125175374546283e-28
mof_unit_12353,6.1178872178546815e-28
mof_unit_12354,7.091327217660364e-28
mof_unit_12355,6.920376434308776e-28
mof_unit_12356,8.91088561267091e-28
mof_unit_12357,1.4816394756599455e-27
mof_unit_12358,4.456152417235227e-28
mof_unit_12359,5.138252623833301e-28
mof_unit_12360,5.762995082816213e-28
mof_unit_12361,1.2873975350897207e-27
mof_unit_12362,1.0490669547471611e-27
mof_unit_12363,4.160236151773243e-28
mof_unit_12364,5.605410147804596e-28
mof_unit_12365,7.982622742690282e-28
mof_unit_12366,1.8692837240206245e-27
mof_unit_12367,6.46186522654311e-28
mof_unit_12368,4.8563621777991475e-28
mof_unit_12369,4.737705344939636e-28
mof_unit_12370,3.6075037555325533e-28
mof_unit_12371,6.637507127499916e-28
mof_unit_12372,3.8285222954282717e-28
mof_unit_12373,6.357485437968395e-28
mof_unit_12374,5.086476735859947e-28
mof_unit_12375,4.404342156269635e-28
mof_unit_12376,4.22008703873459e-28
mof_unit_12377,2.3677584255915694e-28
mof_unit_12378,3.9961219488278185e-28
mof_unit_12379,5.141165100146375e-28
mof_unit_12380,8.392122587342595e-28
mof_unit_12381,9.900559965455354e-28
mof_unit_12382,3.667149973824712e-28
mof_unit_12383,3.1081939400988003e-28
mof_unit_12384,9.610292296823838e-28
mof_unit_12385,5.449936176819312e-28
mof_unit_12386,1.8608449800111197e-27
mof_unit_12387,4.781037631592082e-28
mof_unit_12388,8.318034490458617e-28
mof_unit_12389,2.0989011161631745e-27
mof_unit_12390,5.017238728250442e-28
mof_unit_12391,3.576196678576507e-28
mof_unit_12392,3.2565944292873646e-28
mof_unit_12393,3.2505966583370336e-28
mof_unit_12394,1.0020739036987691e-27
mof_unit_12395,8.231695426396773e-28
mof_unit_12396,4.392527090051042e-28
mof_unit_12397,3.324253947097521e-28
mof_unit_12398,1.5766269111508137e-27
mof_unit_12399,1.912339682456343e-27
mof_unit_12400,8.05782069659029e-28
mof_unit_12401,2.747157953030778e-27
mof_unit_12402,3.5043902248563003e-28
mof_unit_12403,5.985946892062678e-28
mof_unit_12404,7.858019064156154e-28
mof_unit_12405,9.850931647410967e-28
mof_unit_12406,2.25000701568218e-27
mof_unit_12407,7.743673317375797e-28
mof_unit_12408,2.142483286042465e-27
mof_unit_12409,5.498852052050074e-28
mof_unit_12410,4.866714658235257e-28
mof_unit_12411,7.6276200252668125e-28
mof_unit_12412,2.1862227425421738e-27
mof_unit_12413,3.0673520713256437e-28
mof_unit_12414,7.062093765320706e-28
mof_unit_12415,7.325380020113776e-28
mof_unit_12416,6.853220752572323e-28
mof_unit_12417,5.783788667147093e-28
mof_unit_12418,9.041471367387207e-28
mof_unit_12419,1.1272218063372244e-27
mof_unit_12420,4.974161132132572e-28
mof_unit_12421,3.041349608078643e-28
mof_unit_12422,7.029690171773014e-28
mof_unit_12423,1.8064860021541584e-27
mof_unit_12424,1.2228966778431874e-27
mof_unit_12425,6.156843667554843e-28
mof_unit_12426,2.6273962873075105e-28
mof_unit_12427,4.608765278177738e-28
mof_unit_12428,7.831425242209491e-28
mof_unit_12429,4.2772013529932175e-28
mof_unit_12430,8.242871614455804e-28
mof_unit_12431,3.390819611527443e-28
mof_unit_12432,1.0257552337623211e-27
mof_unit_12433,6.449242648381313e-28
mof_unit_12434,1.0520546448186238e-27
mof_unit_12435,4.058664133014477e-28
mof_unit_12436,7.744311061485113e-28
mof_unit_12437,7.227115251059267e-28
mof_unit_12438,3.42067179019322e-28
mof_unit_12439,5.935533899432008e-28
mof_unit_12440,7.9751919169483925e-28
mof_unit_12441,3.3128906821475712e-28
mof_unit_12442,7.988709273726297e-28
mof_unit_12443,1.0839525497978148e-27
mof_unit_12444,2.1390577466277248e-27
mof_unit_12445,1.2767207587058027e-27
mof_unit_12446,2.170259140913608e-27
mof_unit_12447,4.40758987612479e-28
mof_unit_12448,4.2825582377763e-28
mof_unit_12449,9.03782137119266e-28
mof_unit_12450,1.7115368804796807e-27
mof_unit_12451,5.671761281480219e-28
mof_unit_12452,1.628226336462398e-27
mof_unit_12453,8.601049279652866e-28
mof_unit_12454,4.528033707222162e-28
mof_unit_12455,7.546576454993145e-28
mof_unit_12456,6.140201473313553e-28
mof_unit_12457,9.899809203946384e-28
mof_unit_12458,9.878844408331463e-28
mof_unit_12459,3.6620799385125433e-28
mof_unit_12460,5.192332036143196e-28
mof_unit_12461,7.1886801402196425e-28
mof_unit_12462,2.001776293736784e-27
mof_unit_12463,4.7008633897737955e-28
mof_unit_12464,1.2504633254759149e-27
mof_unit_12465,4.735765712913062e-28
mof_unit_12466,1.0121085977845431e-27
mof_unit_12467,3.388250806692654e-28
mof_unit_12468,6.836073626363769e-28
mof_unit_12469,4.164743674976933e-28
mof_unit_12470,3.0283671599059175e-28
mof_unit_12471,2.545768986156107e-27
mof_unit_12472,2.7739029859035827e-27
mof_unit_12473,6.073753132565687e-28
mof_unit_12474,8.441672129516336e-28
mof_unit_12475,4.706105929814441e-28
mof_unit_12476,6.109414008584968e-28
mof_unit_12477,6.599101114311853e-28
mof_unit_12478,8.570156502739978e-28
mof_unit_12479,2.775684455520518e-27
mof_unit_12480,2.89234870943307e-28
mof_unit_12481,4.380226722447565e-28
mof_unit_12482,1.1793008800016793e-27
mof_unit_12483,4.996020471008528e-28
mof_unit_12484,4.113955996129114e-28
mof_unit_12485,2.4933442985848416e-28
mof_unit_12486,9.27170589926379e-28
mof_unit_12487,8.399421650311041e-28
mof_unit_12488,5.124813884431697e-28
mof_unit_12489,3.4302462728614246e-28
mof_unit_12490,6.702111164975078e-28
mof_unit_12491,5.773456712953226e-28
mof_unit_12492,7.593830392636412e-28
mof_unit_12493,3.0021703874842837e-28
mof_unit_12494,8.32601935416233e-28
mof_unit_12495,4.168874658814395e-27
mof_unit_12496,2.7213504945973935e-27
mof_unit_12497,1.1759762530905276e-27
mof_unit_12498,6.343337511679366e-28
mof_unit_12499,1.623603572562821e-27
mof_unit_12500,7.85204563074568e-28
mof_unit_12501,7.496029904531126e-28
mof_unit_12502,1.705273425191152e-27
mof_unit_12503,5.46451608293721e-28
mof_unit_12504,1.2276226412347543e-27
mof_unit_12505,1.625775950903181e-27
mof_unit_12506,4.665327239769342e-28
mof_unit_12507,8.835205672372818e-28
mof_unit_12508,3.9042335931397104e-28
mof_unit_12509,1.4844536286764536e-27
mof_unit_12510,5.7861327561772765e-28
mof_unit_12511,8.537944787256563e-28
mof_unit_12512,7.305556550644542e-28
mof_unit_12513,1.969525696843811e-27
mof_unit_12514,3.4688094254970066e-28
mof_unit_12515,4.0548011693801645e-28
mof_unit_12516,8.74406389662924e-28
mof_unit_12517,7.381530888068347e-28
mof_unit_12518,5.576981218562993e-28
mof_unit_12519,5.822170985324034e-28
mof_unit_12520,4.55797275619702e-28
mof_unit_12521,7.161310416068751e-28
mof_unit_12522,5.995372635682452e-28
mof_unit_12523,7.532627903014275e-28
mof_unit_12524,3.28626034723042e-27
mof_unit_12525,5.927529068568419e-28
mof_unit_12526,9.979681214659002e-28
mof_unit_12527,1.0946061904178575e-27
mof_unit_12528,3.983931463103521e-28
mof_unit_12529,7.065668715859123e-28
mof_unit_12530,2.9532067016774656e-28
mof_unit_12531,9.199089964916692e-28
mof_unit_12532,3.010692670606817e-27
mof_unit_12533,1.1695326429290058e-27
mof_unit_12534,7.485384485349263e-28
mof_unit_12535,3.431315084525856e-28
mof_unit_12536,2.0828314022078516e-27
mof_unit_12537,8.674989135942436e-28
mof_unit_12538,5.598429985548469e-28
mof_unit_12539,7.430452117611836e-28
mof_unit_12540,5.351574957966577e-28
mof_unit_12541,1.5685135867123426e-27
mof_unit_12542,3.834105339033622e-28
mof_unit_12543,8.346703658157445e-28
mof_unit_12544,4.856353105850418e-28
mof_unit_12545,2.8376574487850405e-28
mof_unit_12546,9.10391989101685e-28
mof_unit_12547,1.2582822523735122e-27
mof_unit_12548,6.965878563674342e-28
mof_unit_12549,4.989473045694301e-28
mof_unit_12550,7.5068944063059255e-28
mof_unit_12551,9.949448834324676e-28
mof_unit_12552,3.7032478595398627e-28
mof_unit_12553,1.968549383867256e-27
mof_unit_12554,1.5439936542099322e-27
mof_unit_12555,9.527223935563447e-28
mof_unit_12556,1.0150067369294192e-27
mof_unit_12557,2.0436586227596273e-27
mof_unit_12558,5.822142976001846e-28
mof_unit_12559,1.6321175697072022e-27
mof_unit_12560,6.362314001122661e-28
mof_unit_12561,6.240143221245587e-28
mof_unit_12562,1.0441571413774096e-27
mof_unit_12563,4.710302411233633e-28
mof_unit_12564,4.925672160436868e-28
mof_unit_12565,9.782859051085664e-28
mof_unit_12566,1.00727189835877e-27
mof_unit_12567,3.398675042464975e-28
mof_unit_12568,1.045386433132438e-27
mof_unit_12569,2.993577835823151e-27
mof_unit_12570,9.927577211313297e-28
mof_unit_12571,6.231589606848958e-28
mof_unit_12572,4.424828602160161e-28
mof_unit_12573,4.510470587911765e-28
mof_unit_12574,1.3854209898814028e-27
mof_unit_12575,1.783954452045521e-27
mof_unit_12576,5.2300084252777155e-28
